"type","name","time_units","begin_time","frequency","count","units"
"signal_2d","CdP (Centre des Pressions)","s",0.000,60,1785,"mm"

"time","x","y"
13.200,-11.24860556,-75.16860756
13.217,-12.59327773,-74.01658963
13.233,-13.57021084,-72.98710843
13.250,-14.56258026,-72.02729735
13.267,-15.5910599,-71.19307685
13.283,-16.6816307,-69.85635841
13.300,-17.70261277,-68.64135622
13.317,-18.4994697,-66.9764697
13.333,-19.75785801,-65.67096481
13.350,-21.23884289,-64.01774031
13.367,-22.02986364,-62.73040909
13.383,-23.73753029,-61.12542407
13.400,-24.61451173,-59.65227962
13.417,-26.09299717,-58.5234034
13.433,-26.69762581,-57.55364245
13.450,-27.92756905,-56.63998781
13.467,-29.20522819,-55.65823022
13.483,-29.83741906,-54.51472582
13.500,-30.46736922,-53.36862676
13.517,-31.53520161,-52.45956653
13.533,-32.2814867,-51.24267728
13.550,-33.12258631,-50.34476616
13.567,-33.78593311,-48.71337384
13.583,-34.64318182,-47.625
13.600,-35.04794011,-46.36043006
13.617,-35.01495294,-45.09874349
13.633,-35.7344964,-43.73093212
13.650,-36.81285885,-42.09114833
13.667,-37.1454205,-40.66002297
13.683,-38.1104125,-39.32257791
13.700,-38.68492823,-38.09357057
13.717,-39.04082335,-36.54061377
13.733,-39.0009139,-35.06306932
13.750,-38.77329409,-33.56519354
13.767,-39.68978452,-31.8945431
13.783,-39.71369474,-30.07426822
13.800,-39.70081673,-28.44696215
13.817,-39.24615805,-26.6869831
13.833,-39.10838305,-24.9901253
13.850,-39.15180417,-23.34416004
13.867,-38.61245032,-21.84434618
13.883,-38.15759881,-20.66828063
13.900,-37.86238124,-19.40593824
13.917,-37.86834557,-18.09558853
13.933,-36.99476572,-17.07231613
13.950,-36.38986863,-15.97834395
13.967,-36.22389881,-15.19110119
13.983,-35.90440476,-14.3335119
14.000,-35.17728441,-13.60089992
14.017,-34.70650278,-13.1762391
14.033,-33.87642091,-12.52049881
14.050,-33.40859809,-12.21773233
14.067,-32.7042031,-12.00175874
14.083,-31.97233313,-11.4330006
14.100,-31.27950714,-11.26021916
14.117,-30.72061133,-10.7647664
14.133,-30.25197734,-10.19627385
14.150,-29.49394391,-10.09650955
14.167,-28.02044781,-9.431746738
14.183,-27.05248216,-9.182089774
14.200,-26.35862942,-8.651632592
14.217,-24.98282609,-8.381205534
14.233,-24.28027251,-7.952843602
14.250,-23.39836957,-7.259021739
14.267,-22.22429953,-6.675651144
14.283,-20.89077498,-5.917830448
14.300,-19.34991114,-4.957138626
14.317,-18.39490704,-4.418532437
14.333,-17.15977723,-3.958915842
14.350,-16.59366857,-3.227057837
14.367,-15.2365396,-2.320975248
14.383,-14.06071923,-1.517585081
14.400,-12.50473013,-0.3535438909
14.417,-11.59100634,0.5607468304
14.433,-10.38405582,1.623871734
14.450,-8.884972244,3.027745837
14.467,-7.059144893,3.744299287
14.483,-5.994185127,4.887875791
14.500,-5.264976228,5.61082607
14.517,-4.113213436,6.279830559
14.533,-3.228012465,6.675697467
14.550,-2.758325069,7.232829234
14.567,-1.802155172,7.405127824
14.583,-1.126976813,7.462232461
14.600,-0.3843118812,7.68120297
14.617,0.5052662957,7.784469396
14.633,0.9750445545,7.338846535
14.650,1.470632173,6.611975663
14.667,2.163293336,6.503327053
14.683,2.679841897,6.05979249
14.700,3.432122266,5.844885686
14.717,4.250947045,5.326710631
14.733,4.90905309,4.878833201
14.750,5.152357651,4.358140569
14.767,5.896964003,3.771509098
14.783,6.450267433,3.220097068
14.800,7.48809312,2.183259193
14.817,7.991864608,1.533283848
14.833,8.918576527,0.6552835052
14.850,9.978738038,-0.02027511962
14.867,11.3471957,-1.210232697
14.883,11.7678451,-2.25742265
14.900,12.78281806,-3.29657744
14.917,14.50502976,-4.748690476
14.933,15.67891836,-6.554067342
14.950,16.83791453,-8.04840604
14.967,18.76655111,-9.969205626
14.983,19.73195983,-11.8740552
15.000,21.39559901,-13.41063861
15.017,22.7702617,-15.09840404
15.033,23.41264828,-17.12258304
15.050,25.0104802,-18.5694802
15.067,25.80472839,-19.80300357
15.083,27.6101975,-21.3759081
15.100,28.05221638,-22.60616323
15.117,29.38606802,-24.01924224
15.133,30.64271661,-25.51257949
15.150,31.67907035,-26.54137605
15.167,32.51112605,-27.40790024
15.183,33.75282934,-28.55956587
15.200,34.19979134,-29.42670906
15.217,34.36107513,-30.91230072
15.233,34.89032194,-31.75430246
15.250,35.4067789,-32.6726907
15.267,36.03564593,-33.58573565
15.283,36.60399319,-34.70068054
15.300,36.83913,-35.57805
15.317,37.08615377,-36.78190566
15.333,36.89585329,-38.13411677
15.350,37.31537425,-39.54492515
15.367,37.28456295,-41.22642342
15.383,37.11968575,-43.36227982
15.400,36.62676859,-45.12547962
15.417,36.0306245,-46.92123699
15.433,35.06093562,-49.39670578
15.450,34.42331596,-51.51603849
15.467,33.67034825,-53.29451525
15.483,31.96552605,-55.63778056
15.500,31.61171592,-57.19347105
15.517,30.33283898,-58.75042373
15.533,29.00268758,-60.50958552
15.550,28.10789394,-62.00789394
15.567,27.62754237,-63.10078692
15.583,26.46174426,-64.1363815
15.600,25.6040493,-65.3768662
15.617,24.88592995,-66.35338164
15.633,23.93402778,-67.16539855
15.650,23.23389413,-68.00940639
15.667,22.19877963,-68.59846826
15.683,21.40166968,-69.32808363
15.700,20.13407177,-70.01219928
15.717,19.40185464,-70.59262666
15.733,18.30116104,-71.5808655
15.750,17.4151538,-71.98979192
15.767,16.08207831,-72.43572289
15.783,15.00809591,-73.16319222
15.800,13.9553184,-73.85576035
15.817,12.47064912,-74.85455185
15.833,11.1914336,-75.21605131
15.850,9.903370787,-76.06754615
15.867,8.5140006,-76.5717437
15.883,7.239414639,-77.25366474
15.900,6.002139011,-77.82497507
15.917,4.928231123,-78.17281762
15.933,3.77646,-78.74631
15.950,2.537740674,-79.1458935
15.967,1.001467042,-79.47696945
15.983,-0.4210336538,-79.75192308
16.000,-2.161091127,-80.23135492
16.017,-3.332865169,-80.53970706
16.033,-4.605978261,-81.07704926
16.050,-6.180532297,-81.74590311
16.067,-7.335887097,-82.03469235
16.083,-8.257692308,-82.77385817
16.100,-9.510606971,-83.13377404
16.117,-10.63546103,-83.66891824
16.133,-11.94670734,-84.08847822
16.150,-13.20058901,-84.18852698
16.167,-14.76031162,-84.18078358
16.183,-16.77627613,-84.08916801
16.200,-17.86778382,-84.08810386
16.217,-18.5923497,-84.02138778
16.233,-19.89848802,-83.81791916
16.250,-20.9367403,-83.59955518
16.267,-22.15481077,-83.36352123
16.283,-24.13828219,-83.1369284
16.300,-25.50495283,-82.8328332
16.317,-26.40812726,-82.43786188
16.333,-28.09987923,-82.05123792
16.350,-29.20512988,-81.94604813
16.367,-30.64471328,-81.90396881
16.383,-31.73953897,-81.55782945
16.400,-32.8742222,-81.20655861
16.417,-34.43245183,-80.87994279
16.433,-35.89901303,-80.42758016
16.450,-37.0577524,-79.95904447
16.467,-38.07989304,-79.58740004
16.483,-38.99856,-79.21413
16.500,-40.44019293,-78.70713424
16.517,-41.12409,-78.31917
16.533,-42.0433107,-77.85560104
16.550,-42.61248999,-77.29281425
16.567,-43.57429245,-76.91972601
16.583,-44.04997497,-76.17826892
16.600,-44.07645909,-75.88575511
16.617,-44.54742159,-75.11126357
16.633,-44.71057615,-74.59843876
16.650,-44.81859658,-74.15880785
16.667,-44.79886364,-73.45227273
16.683,-45.01004115,-72.90847551
16.700,-44.99253018,-72.08865694
16.717,-45.02771607,-71.24681947
16.733,-44.97876506,-70.61478916
16.750,-44.78469305,-69.71680129
16.767,-44.5681071,-68.52305869
16.783,-44.83977273,-66.83181818
16.800,-45.49574576,-65.6555578
16.817,-45.60797937,-64.45731189
16.833,-46.07037449,-63.1919332
16.850,-47.05855263,-62.00817814
16.867,-46.97993314,-60.93895867
16.883,-47.76521011,-59.94952801
16.900,-48.56295825,-58.86413951
16.917,-49.46393409,-57.54931855
16.933,-50.02795252,-56.38076299
16.950,-50.49859756,-55.60426829
16.967,-51.16140378,-54.8191078
16.983,-51.85827422,-53.72023206
17.000,-52.47133428,-53.05652924
17.017,-52.97481099,-52.50378525
17.033,-53.3849022,-51.83080685
17.050,-53.51959046,-51.2091687
17.067,-53.8117677,-50.67415582
17.083,-54.53950285,-50.02800427
17.100,-55.17689148,-49.09483266
17.117,-55.35867254,-48.18118165
17.133,-55.80234185,-47.58509732
17.150,-56.244274,-46.82875152
17.167,-56.30408916,-46.50283562
17.183,-56.44734603,-45.99095421
17.200,-57.33321953,-45.3894466
17.217,-57.20367766,-44.55462869
17.233,-56.95248173,-43.72556334
17.250,-57.34795805,-42.89889035
17.267,-57.48783428,-42.06937804
17.283,-57.18313636,-41.17137879
17.300,-57.20197315,-40.48805511
17.317,-57.18309895,-39.69119284
17.333,-57.48686209,-38.42583536
17.350,-57.59873835,-37.6874696
17.367,-57.34112611,-36.92873691
17.383,-57.01255034,-35.79603806
17.400,-57.01859903,-34.67448671
17.417,-56.16054435,-33.28829637
17.433,-55.74704637,-31.77441532
17.450,-54.70304597,-30.31573163
17.467,-54.55377557,-29.17296931
17.483,-53.97868468,-27.75925907
17.500,-52.88739,-26.07927
17.517,-52.64962545,-24.83076808
17.533,-51.87261169,-23.52344934
17.550,-51.1243705,-22.67113309
17.567,-50.75035373,-21.97115883
17.583,-50.35216547,-20.87361111
17.600,-49.38025924,-20.1841031
17.617,-49.0126795,-19.6594984
17.633,-48.00754783,-19.15066261
17.650,-47.35414678,-18.60859189
17.667,-46.828166,-18.63657555
17.683,-45.95719908,-18.49873954
17.700,-45.36181384,-18.50071599
17.717,-44.32857638,-18.4810002
17.733,-43.4830626,-18.52143423
17.750,-42.48244849,-18.49121434
17.767,-41.61141089,-18.0895099
17.783,-40.83562202,-17.89653219
17.800,-40.39278043,-17.50286396
17.817,-39.74744624,-17.21494922
17.833,-38.66043989,-16.99048567
17.850,-38.23823296,-16.74517631
17.867,-37.30609177,-16.65498418
17.883,-36.2285355,-16.18942308
17.900,-36.1461432,-16.25268987
17.917,-35.41815945,-16.01574803
17.933,-34.61793735,-15.88478132
17.950,-33.64601735,-15.61993297
17.967,-33.43990952,-15.52972069
17.983,-32.58433806,-15.55085697
18.000,-32.41494962,-15.20376827
18.017,-31.9008636,-15.45273885
18.033,-31.17243299,-15.45509953
18.050,-30.33087539,-15.40605284
18.067,-29.62244486,-15.62651142
18.083,-29.15787658,-15.93741128
18.100,-28.45987618,-15.97057783
18.117,-27.53790402,-15.8058583
18.133,-26.71481938,-15.43600967
18.150,-25.36300415,-15.70505635
18.167,-25.1044604,-15.92796535
18.183,-24.47977634,-16.1934841
18.200,-23.86593564,-16.15284653
18.217,-22.98593504,-16.34607283
18.233,-22.05372928,-17.10719219
18.250,-21.02419878,-17.29159949
18.267,-19.93901066,-17.82026066
18.283,-19.30491107,-18.56125494
18.300,-18.05543478,-18.9263834
18.317,-17.16967254,-19.75208251
18.333,-16.13400059,-20.41338968
18.350,-15.10142617,-21.3882501
18.367,-13.89732178,-22.46294554
18.383,-13.13641822,-23.79829794
18.400,-11.71544118,-24.5835225
18.417,-10.23936833,-25.1451809
18.433,-10.06762871,-26.00062871
18.450,-9.362618343,-26.65028107
18.467,-8.655319149,-27.54875887
18.483,-8.069121994,-28.49664466
18.500,-6.772612916,-29.2931458
18.517,-6.31931458,-30.15944929
18.533,-5.880201741,-30.98001384
18.550,-5.655600714,-31.24190127
18.567,-5.147815101,-31.78544887
18.583,-5.066539604,-32.29730198
18.600,-4.26099505,-32.97865842
18.617,-3.979054455,-33.84797525
18.633,-3.116006339,-34.77637678
18.650,-2.877065993,-35.79956897
18.667,-2.054189751,-36.62159181
18.683,-1.888560666,-37.11592982
18.700,-1.242955087,-37.66591812
18.717,-0.8643154762,-38.16104167
18.733,-0.2203701866,-38.79019948
18.750,0.04549204771,-39.7415159
18.767,0.5122621879,-40.09585315
18.783,0.6918712575,-40.8914521
18.800,1.391115538,-41.39919323
18.817,1.923368263,-42.06543413
18.833,2.563509596,-42.80366353
18.850,3.202643655,-43.31516361
18.867,3.826817181,-43.87008911
18.883,3.514562475,-44.62357329
18.900,4.13596246,-45.8171226
18.917,4.582177033,-46.34892344
18.933,4.90872,-47.00235
18.950,4.799341054,-48.01710264
18.967,4.54623699,-49.60148118
18.983,5.090458937,-51.59719203
19.000,5.167391085,-52.61234873
19.017,5.071330645,-54.14431452
19.033,4.888895631,-55.29320388
19.050,4.775323363,-56.78318513
19.067,4.620087666,-58.18236094
19.083,4.110751819,-58.9379042
19.100,3.546082391,-60.11225767
19.117,3.540643894,-60.8878023
19.133,2.52600365,-61.66541971
19.150,2.310270572,-62.37387009
19.167,1.9804773,-62.84451257
19.183,1.919902913,-63.40136529
19.200,1.650394737,-64.09776316
19.217,1.488292683,-65.04045732
19.233,1.326997579,-65.31700969
19.250,1.157861762,-66.17282741
19.267,1.086980863,-66.83379479
19.283,1.568425325,-67.56611201
19.300,1.703241491,-67.9133205
19.317,1.465175314,-68.35137313
19.333,1.568235711,-68.53344649
19.350,1.422772727,-68.91801515
19.367,1.436469697,-69.27756061
19.383,1.474061743,-69.57503027
19.400,1.286995153,-70.07277868
19.417,1.561543496,-70.17730064
19.433,1.259797297,-70.6084762
19.450,1.011532258,-70.78333669
19.467,1.378381643,-70.95253623
19.483,1.207789855,-71.34830918
19.500,1.178314889,-71.75443159
19.517,1.020138889,-71.97608696
19.533,0.6714227971,-72.18480194
19.550,0.6599245473,-72.47403924
19.567,0.1775584206,-72.97992546
19.583,0.2886487304,-73.16135127
19.600,-0.3051274272,-73.85797937
19.617,-0.36574167,-74.02441289
19.633,-0.5264927624,-74.75686068
19.650,-0.7357717042,-75.16793609
19.667,-0.8196127608,-75.30234751
19.683,-0.8638242376,-75.92130819
19.700,-1.460150602,-76.41114458
19.717,-1.97160277,-76.88230128
19.733,-2.335295591,-77.31951403
19.750,-2.351150921,-77.29959968
19.767,-3.150179856,-77.36909472
19.783,-3.696398643,-77.38425778
19.800,-4.264490446,-77.19604896
19.817,-4.404009623,-77.11434443
19.833,-4.793905124,-76.70926741
19.850,-5.372029058,-76.55523547
19.867,-6.188846768,-75.91652035
19.883,-6.428960495,-75.78800878
19.900,-7.189428429,-75.36010437
19.917,-7.552631317,-75.02887485
19.933,-8.016937575,-74.82644097
19.950,-8.85377095,-74.63140463
19.967,-9.286723417,-74.3494773
19.983,-10.02159454,-73.90355505
20.000,-10.69722778,-73.72028623
20.017,-11.50468563,-73.38064371
20.033,-12.46890719,-72.99495509
20.050,-13.33914868,-72.59979017
20.067,-13.56340361,-72.43231928
20.083,-14.72277,-71.90529
20.100,-15.46721509,-71.73142055
20.117,-16.60842977,-70.8707502
20.133,-17.53214856,-70.38582268
20.150,-18.13825788,-69.75563921
20.167,-19.34246411,-69.03340311
20.183,-20.11454327,-68.46210938
20.200,-20.84552038,-67.65948362
20.217,-21.65625752,-67.16989479
20.233,-22.01838235,-66.26541116
20.250,-23.28080464,-65.64223379
20.267,-23.70856584,-65.06289141
20.283,-24.58364378,-64.33047221
20.300,-25.39096386,-63.46039157
20.317,-26.10177568,-62.92653491
20.333,-26.50814303,-62.13302284
20.350,-26.79780711,-61.44970393
20.367,-27.08846038,-60.75445678
20.383,-26.99639916,-60.28350241
20.400,-27.4919489,-59.48974449
20.417,-28.31072218,-58.49248192
20.433,-28.50419339,-57.44147796
20.450,-28.64182557,-56.99616118
20.467,-29.19261249,-56.05791985
20.483,-29.27495487,-55.50564079
20.500,-29.56708384,-54.79102835
20.517,-29.52900848,-54.15648223
20.533,-29.80944556,-53.73081653
20.550,-29.69665961,-52.97301995
20.567,-29.63517231,-52.52894498
20.583,-30.23956487,-51.84705882
20.600,-29.9968599,-51.24918478
20.617,-30.38443177,-50.66352947
20.633,-31.32870146,-50.11632282
20.650,-31.31098668,-49.73504843
20.667,-31.89025322,-48.90838023
20.683,-32.47050241,-48.49243381
20.700,-32.43192995,-48.00742172
20.717,-32.71621743,-47.44131764
20.733,-33.37328589,-46.77221331
20.750,-33.45144346,-45.83772053
20.767,-34.0920728,-45.4634627
20.783,-34.59860108,-44.66457581
20.800,-34.14165663,-43.73304217
20.817,-34.14846386,-43.09656627
20.833,-34.19903769,-42.53131516
20.850,-34.205834,-41.63760024
20.867,-34.30986211,-40.85410671
20.883,-34.28399701,-39.84941617
20.900,-34.3893344,-39.12636327
20.917,-33.45235306,-37.04362589
20.933,-33.12038065,-35.77847938
20.950,-32.36506461,-34.35660537
20.967,-32.16762515,-32.74676698
20.983,-31.78544887,-31.28830262
21.000,-31.50694003,-29.72644956
21.017,-30.967891,-28.3269846
21.033,-29.80954259,-26.62139196
21.050,-29.33744069,-25.56742289
21.067,-29.36806652,-24.34596822
21.083,-29.03992891,-23.05521327
21.100,-28.74836527,-22.31928586
21.117,-28.26787975,-21.28472112
21.133,-28.16710944,-20.3776368
21.150,-27.68555941,-19.65025248
21.167,-27.14417591,-18.73633122
21.183,-26.24170616,-18.07129739
21.200,-26.10199704,-17.38963018
21.217,-25.59744666,-16.90479554
21.233,-25.60371994,-16.0630814
21.250,-24.81773622,-15.10151575
21.267,-24.65378504,-14.59955093
21.283,-24.40284741,-13.92369226
21.300,-23.67876827,-13.19802944
21.317,-23.21842183,-12.80283754
21.333,-22.48103499,-12.16626631
21.350,-22.0316502,-11.33238142
21.367,-21.34829051,-10.96390316
21.383,-20.67052834,-10.42448347
21.400,-19.56826543,-10.16463608
21.417,-18.88469357,-10.09704978
21.433,-18.07361772,-9.726263377
21.450,-17.0052499,-9.143021533
21.467,-16.16154988,-9.085629454
21.483,-15.13057479,-8.332464385
21.500,-14.00836132,-7.924175227
21.517,-13.16294291,-7.524064961
21.533,-12.1671289,-7.198563956
21.550,-11.30391274,-6.504654729
21.567,-9.879649663,-6.057656808
21.583,-9.091883181,-5.531778064
21.600,-8.515293185,-5.335489303
21.617,-7.617450593,-5.262539526
21.633,-6.500405459,-5.350514241
21.650,-6.132344243,-5.433891956
21.667,-5.336977524,-5.460626972
21.683,-4.880407942,-5.630467207
21.700,-4.455754754,-6.114490887
21.717,-3.923235646,-6.349491627
21.733,-3.067494066,-6.775306566
21.750,-2.66255969,-7.195150219
21.767,-2.293353803,-7.65570523
21.783,-1.856619385,-8.154432624
21.800,-1.22165161,-8.874450118
21.817,-0.6624214454,-9.496926551
21.833,0.4752804014,-9.734076151
21.850,1.352322485,-10.86705621
21.867,2.730684512,-11.75148657
21.883,3.320103093,-12.61504758
21.900,4.093742604,-13.66196746
21.917,5.205592885,-14.695583
21.933,5.681835706,-15.60117141
21.950,7.406005724,-17.06208547
21.967,8.745905683,-18.23094909
21.983,10.31321571,-19.49923956
22.000,11.47209256,-21.17744264
22.017,12.18156028,-22.47978723
22.033,13.6459588,-23.84349247
22.050,15.79339988,-25.51759535
22.067,16.8626981,-27.05015848
22.083,17.86607993,-28.58673641
22.100,19.20842931,-29.49757744
22.117,19.74860338,-30.70376243
22.133,21.11339428,-32.55599165
22.150,21.62894135,-33.67590954
22.167,22.28061306,-34.28461385
22.183,22.69559116,-35.50593153
22.200,22.98818507,-36.70368348
22.217,23.73845808,-37.78902695
22.233,24.62761187,-39.01784359
22.250,24.81915935,-40.0565595
22.267,25.05984469,-41.59883267
22.283,25.530006,-43.2353717
22.300,25.67887515,-45.00064837
22.317,25.36704545,-46.66363636
22.333,25.31748389,-48.43515405
22.350,25.23674273,-50.28865105
22.367,24.65795455,-51.77386364
22.383,24.14096076,-53.29018612
22.400,24.49264736,-54.53322063
22.417,23.96596525,-55.74466151
22.433,23.57194534,-56.92692926
22.450,23.19241179,-58.23759022
22.467,22.23662298,-59.76583669
22.483,22.11322551,-60.80923519
22.500,21.54632056,-62.36643145
22.517,21.22855773,-63.69251615
22.533,20.11959541,-64.88629227
22.550,19.4658555,-65.94684099
22.567,18.66310459,-67.7470526
22.583,17.47435006,-69.27057134
22.600,16.53375604,-70.84676932
22.617,15.4863842,-72.04772316
22.633,15.02169944,-73.28902488
22.650,14.03896228,-74.95708451
22.667,13.08894058,-76.2122599
22.683,12.24639201,-77.23613509
22.700,11.15149478,-78.66582063
22.717,10.46590909,-79.75568182
22.733,10.11112682,-80.77263732
22.750,9.589590909,-81.69728788
22.767,8.565669156,-82.51748587
22.783,8.030387409,-83.25199758
22.800,6.968828346,-84.0765922
22.817,6.392277328,-85.15830972
22.833,6.027463724,-85.77308041
22.850,5.709043408,-86.32373392
22.867,4.480424909,-87.00646447
22.883,3.909170702,-87.575
22.900,3.212823494,-88.15130914
22.917,2.354930077,-88.63022396
22.933,1.63377638,-88.94966518
22.950,0.642254165,-89.41796526
22.967,-0.7122863248,-89.7877442
22.983,-1.45502441,-89.98050244
23.000,-2.311991042,-90.35744096
23.017,-3.318772838,-90.25376066
23.033,-4.354729455,-90.49079536
23.050,-5.585090484,-90.60391928
23.067,-6.818491484,-90.95331509
23.083,-7.890754258,-90.97737226
23.100,-9.066599026,-91.36077516
23.117,-10.18619866,-91.47244307
23.133,-11.24772773,-91.50346177
23.150,-12.31959638,-91.7171462
23.167,-13.43165347,-91.7058313
23.183,-14.22405249,-91.49186765
23.200,-15.01511557,-91.34510341
23.217,-16.14663344,-91.08728641
23.233,-16.64978624,-90.8646987
23.250,-17.09291447,-90.18247156
23.267,-17.90197689,-89.86043187
23.283,-18.64258939,-89.4868397
23.300,-19.2824271,-88.77811361
23.317,-20.09505979,-88.29699534
23.333,-21.16002836,-87.51089951
23.350,-21.98942074,-86.59544581
23.367,-23.07121319,-85.72262505
23.383,-24.26962847,-84.89506142
23.400,-25.56852823,-84.14171371
23.417,-26.47584541,-83.28291063
23.433,-27.97771084,-82.5138253
23.450,-29.52295181,-81.7139759
23.467,-30.16545721,-80.81359003
23.483,-31.49761089,-79.89054435
23.500,-32.46023824,-78.77115501
23.517,-33.56828081,-77.60357788
23.533,-34.55871394,-76.46853966
23.550,-35.88547379,-75.61203629
23.567,-36.93650642,-74.42247591
23.583,-38.08644578,-72.87478916
23.600,-38.64245169,-71.88396739
23.617,-39.63087702,-70.44502016
23.633,-40.55990614,-69.28663201
23.650,-41.24488567,-68.45680393
23.667,-42.3818568,-67.30973908
23.683,-42.86414034,-66.24676488
23.700,-43.67036585,-65.38841463
23.717,-44.06654082,-64.32352041
23.733,-44.68777473,-62.8829823
23.750,-44.95344617,-62.00022431
23.767,-45.50947062,-61.49820991
23.783,-45.73198052,-60.48756088
23.800,-46.22102917,-59.2872265
23.817,-46.60906744,-58.41708688
23.833,-46.65359091,-57.38859091
23.850,-46.69474828,-56.12588455
23.867,-46.83534587,-55.19035194
23.883,-46.56465726,-54.06571573
23.900,-46.66382216,-52.69930864
23.917,-46.77001515,-51.23522727
23.933,-46.1738425,-50.3822129
23.950,-45.91704545,-49.11818182
23.967,-46.24996973,-48.55853511
23.983,-45.73730839,-47.48427289
24.000,-45.62909952,-46.81396052
24.017,-45.0575486,-45.81271264
24.033,-45.73327909,-45.23677787
24.050,-45.49673405,-44.47050488
24.067,-45.70936994,-43.18197934
24.083,-45.3335142,-42.22544118
24.100,-45.53168016,-41.62357287
24.117,-45.86541144,-40.78315305
24.133,-45.41643145,-40.3621875
24.150,-45.11470411,-39.55
24.167,-44.92843108,-38.93683495
24.183,-43.95768072,-38.12388554
24.200,-43.70591155,-36.96466606
24.217,-42.58960008,-35.61339429
24.233,-41.83251812,-34.87578502
24.250,-40.90035,-33.42201
24.267,-40.3435076,-32.28869952
24.283,-39.18291916,-31.22217066
24.300,-37.93161589,-30.28352748
24.317,-36.40557921,-29.00799505
24.333,-35.44060263,-27.5049821
24.350,-34.30780693,-26.09460891
24.367,-32.89968861,-24.73299229
24.383,-31.94732779,-23.48574822
24.400,-30.11861397,-22.15674218
24.417,-29.35560585,-21.30890867
24.433,-27.95739066,-19.70142644
24.450,-26.70633929,-18.7896131
24.467,-25.35779144,-18.18327716
24.483,-23.89694202,-17.55920373
24.500,-22.33676646,-16.71477002
24.517,-21.11027139,-15.9493859
24.533,-19.9112253,-15.62012846
24.550,-19.02188981,-14.9082346
24.567,-18.06760083,-14.46178826
24.583,-17.42120598,-14.18816284
24.600,-16.56872534,-14.0402723
24.617,-15.73282793,-13.67686191
24.633,-14.86397525,-13.57510396
24.650,-13.80032583,-13.23130924
24.667,-13.37033097,-12.96628251
24.683,-12.52216312,-12.60898345
24.700,-12.2481622,-12.59558041
24.717,-11.89450158,-12.73931962
24.733,-11.15668674,-12.87644591
24.750,-10.53025434,-12.75260252
24.767,-10.33976735,-12.76931191
24.783,-10.21572962,-12.84601713
24.800,-9.51596564,-12.74262441
24.817,-8.712460537,-12.65564325
24.833,-8.334085511,-12.8097981
24.850,-7.980402208,-13.09347397
24.867,-7.647559172,-13.22400888
24.883,-7.012292654,-13.77020142
24.900,-6.189908803,-13.87184774
24.917,-5.846677215,-14.06689082
24.933,-5.422393365,-14.42959123
24.950,-4.297701263,-14.85967837
24.967,-3.394349585,-15.16499704
24.983,-2.940888823,-15.45352259
25.000,-1.761846017,-16.00105529
25.017,-1.033372922,-16.7554038
25.033,0.209445433,-16.87459964
25.050,1.022498022,-18.01607991
25.067,1.952672209,-18.46986342
25.083,2.914016052,-19.23922414
25.100,3.939249703,-20.06487248
25.117,4.715765588,-21.32128058
25.133,5.638271056,-22.02863286
25.150,6.531130952,-23.14482143
25.167,7.510324791,-23.99566448
25.183,8.890639952,-25.37093301
25.200,9.716151237,-26.38883679
25.217,11.12534514,-27.47168367
25.233,11.77459549,-28.25395026
25.250,12.64153708,-28.9055622
25.267,13.6778777,-29.75395683
25.283,14.1627493,-30.43326187
25.300,14.96865492,-31.11458167
25.317,15.62535885,-32.01103469
25.333,17.05286013,-32.60666037
25.350,17.64808037,-33.76308835
25.367,18.32313893,-34.30148288
25.383,18.80707171,-35.53084661
25.400,19.95501898,-36.80005493
25.417,20.52359113,-37.90716427
25.433,20.99682101,-38.94107573
25.450,21.71866766,-40.3975
25.467,22.20585329,-41.63914671
25.483,22.48641521,-42.79335191
25.500,23.37690337,-44.53886601
25.517,23.82786688,-45.96005413
25.533,24.37496993,-47.84603047
25.550,24.53190988,-48.99407367
25.567,25.06295126,-49.91003309
25.583,24.98898714,-51.28941921
25.600,25.38596816,-52.43672907
25.617,25.84926116,-53.71418878
25.633,26.08636364,-54.80795455
25.650,26.32768288,-55.86074156
25.667,26.68534968,-57.22328175
25.683,26.97164487,-58.7707998
25.700,26.98887994,-60.47571515
25.717,27.22453294,-61.51610587
25.733,27.42292169,-62.7864759
25.750,27.38863636,-64.68409091
25.767,27.15643331,-66.16390619
25.783,27.3875601,-67.6438101
25.800,27.13056393,-69.41355549
25.817,27.34277532,-71.23360129
25.833,27.55822117,-72.63677682
25.850,26.76710209,-74.31294212
25.867,25.91694355,-75.8916233
25.883,25.24017107,-77.48062725
25.900,24.16298426,-79.68825666
25.917,22.25242147,-81.54670258
25.933,21.06452539,-83.19061366
25.950,19.79210048,-85.03044794
25.967,18.28355103,-86.74603584
25.983,16.92937956,-88.26578467
26.000,15.50890688,-89.60168016
26.017,13.8185303,-90.68934848
26.033,12.18173546,-92.27892944
26.050,10.78542176,-93.43566626
26.067,9.543436864,-94.13809063
26.083,8.02376071,-95.13541922
26.100,6.905942118,-96.0117303
26.117,5.206862745,-96.71124387
26.133,4.102811736,-97.00663203
26.150,3.326877289,-97.30728022
26.167,2.220629584,-97.77331907
26.183,1.209970299,-98.18119111
26.200,-0.1700552826,-98.41342138
26.217,-1.542172131,-98.89005123
26.233,-2.306619458,-99.26813424
26.250,-3.354760189,-99.9083522
26.267,-4.08119877,-99.83480533
26.283,-5.246593699,-100.0875307
26.300,-6.234064417,-100.1211196
26.317,-7.465906301,-100.3510741
26.333,-8.045359771,-100.3556419
26.350,-9.211431624,-100.0805403
