"type","name","time_units","begin_time","frequency","count","units"
"signal_2d","CdP (Centre des Pressions)","s",0.000,60,1809,"mm"

"time","x","y"
13.033,-8.274220698,-23.17063591
13.050,-8.162282338,-22.63513682
13.067,-7.877674129,-22.06943408
13.083,-7.795384376,-21.51764919
13.100,-7.294981297,-20.7859414
13.117,-7.12125624,-20.17571755
13.133,-6.824530859,-19.44160759
13.150,-6.021710526,-18.97847744
13.167,-5.404884519,-18.64464732
13.183,-5.387728976,-18.02260616
13.200,-4.557112516,-17.60503005
13.217,-3.886131841,-17.4454291
13.233,-3.629380962,-16.94121215
13.250,-2.955537712,-16.74804704
13.267,-2.724357912,-16.42689519
13.283,-1.944678423,-16.03920124
13.300,-1.4125,-15.6882134
13.317,-0.8214663761,-15.54453611
13.333,-0.116144103,-15.46476329
13.350,0.3528309742,-15.38343047
13.367,1.68440625,-14.9371875
13.383,1.820110509,-15.43736447
13.400,2.96306391,-15.15162907
13.417,3.176356427,-15.41134182
13.433,3.867335691,-15.30365017
13.450,4.300877649,-14.83917221
13.467,4.735198875,-15.07039254
13.483,5.11861691,-15.21076722
13.500,5.57584375,-14.9795625
13.517,6.15337219,-14.99178809
13.533,6.880431393,-14.82684511
13.550,7.369871262,-15.25359219
13.567,7.84245842,-15.57038981
13.583,8.360757984,-15.74958005
13.600,8.700062241,-15.98293568
13.617,9.175688976,-16.30550663
13.633,10.15487235,-16.68086862
13.650,10.21092839,-17.28166112
13.667,11.13575581,-17.78060631
13.683,11.81779925,-18.07718204
13.700,12.62084027,-18.46591098
13.717,13.0013404,-18.9965399
13.733,13.61072319,-19.32412718
13.750,14.31415832,-19.6989831
13.767,14.95171405,-20.50368938
13.783,16.05070636,-21.47484826
13.800,16.49920213,-22.37194931
13.817,16.98709358,-23.21881513
13.833,18.02876456,-24.33565932
13.850,18.73495025,-25.57960199
13.867,19.49603125,-26.5903125
13.883,20.0654975,-27.60196711
13.900,20.61214598,-28.5047324
13.917,21.09243353,-29.26110823
13.933,21.66735012,-30.26584097
13.950,21.85186126,-31.07207072
13.967,22.36312112,-32.10849379
13.983,22.66110649,-32.93404742
14.000,22.49053564,-33.82799938
14.017,22.67353707,-35.0736516
14.033,22.76440864,-35.72970901
14.050,22.33047495,-36.71851253
14.067,22.38659224,-37.64937396
14.083,21.9170654,-39.02997806
14.100,21.78273411,-40.31648202
14.117,20.42642153,-41.72239299
14.133,20.00932906,-43.59410437
14.150,19.69816946,-44.69410042
14.167,19.11756912,-46.23969941
14.183,18.77011051,-47.4182965
14.200,18.51099812,-48.29194305
14.217,17.32784375,-49.28565625
14.233,17.03993446,-50.43206929
14.250,16.27312812,-51.44578827
14.267,15.60450999,-52.49527154
14.283,15.32588951,-53.17242509
14.300,14.815399,-53.84759975
14.317,14.11032925,-54.95370274
14.333,13.83170681,-56.0307309
14.350,13.56877329,-56.70529503
14.367,13.56841887,-57.29043874
14.383,13.27773405,-57.88909486
14.400,12.98916322,-59.23394628
14.417,12.87716515,-60.16058805
14.433,12.84891147,-60.82027961
14.450,12.45706028,-61.75342692
14.467,12.52696716,-62.7048482
14.483,12.06785345,-63.68512298
14.500,11.43371745,-64.71515606
14.517,11.139023,-65.73656755
14.533,10.50710967,-66.77256815
14.550,10.45832474,-67.77378866
14.567,9.730361557,-68.79695612
14.583,9.086812961,-69.54505742
14.600,8.708480674,-70.38919613
14.617,7.884003067,-70.80004601
14.633,7.116982971,-71.32458453
14.650,6.152891715,-71.81849877
14.667,5.708829897,-72.18428351
14.683,5.027335052,-72.28563402
14.700,4.293371446,-72.73938504
14.717,3.692528854,-73.27416529
14.733,2.963274473,-73.75280359
14.750,2.263487654,-74.23472222
14.767,1.969345361,-74.81590206
14.783,1.197706612,-75.2313843
14.800,0.3189516129,-75.72472084
14.817,-0.2949047225,-75.98711682
14.833,-1.654342432,-76.03666253
14.850,-2.236166253,-75.98058313
14.867,-3.502369888,-76.3292596
14.883,-4.628600124,-76.37801298
14.900,-4.983858025,-76.26453704
14.917,-5.996858234,-76.37818304
14.933,-7.138409467,-76.48345907
14.950,-8.043889578,-76.41519851
14.967,-9.167264851,-76.50575495
14.983,-10.19138912,-76.39597125
15.000,-11.6509353,-76.31529041
15.017,-12.90805006,-76.30118974
15.033,-13.79069083,-76.26274783
15.050,-15.13292922,-75.82554168
15.067,-16.1530551,-75.86775062
15.083,-17.36448102,-75.27290033
15.100,-18.7866005,-75.00970844
15.117,-19.73294045,-74.59962779
15.133,-20.87218375,-74.02749587
15.150,-22.21847938,-73.47737629
15.167,-23.26871137,-72.69748146
15.183,-24.91104579,-72.29972153
15.200,-25.08245281,-71.55410854
15.217,-26.39696782,-71.62493812
15.233,-27.2610173,-70.82977759
15.250,-28.18129637,-70.67157873
15.267,-28.75120968,-70.07121588
15.283,-29.17241326,-69.80410471
15.300,-29.39328589,-68.92930074
15.317,-29.2850567,-68.57410825
15.333,-29.63806631,-68.20839168
15.350,-29.87132957,-67.98620637
15.367,-29.9072401,-67.76503713
15.383,-29.7393866,-67.55011856
15.400,-30.36758071,-67.26329677
15.417,-30.18694307,-66.71964728
15.433,-30.43008685,-66.48914392
15.450,-30.5064834,-66.105
15.467,-30.62020669,-65.52016514
15.483,-30.58071295,-65.00138543
15.500,-30.6139553,-64.71129418
15.517,-30.50157415,-64.15933099
15.533,-30.63076963,-63.66812941
15.550,-30.86215753,-63.03127335
15.567,-31.10264994,-62.54239379
15.583,-31.51319937,-61.63041232
15.600,-32.33956326,-60.6013982
15.617,-32.27402393,-59.80176322
15.633,-32.31894958,-59.00451681
15.650,-32.53979281,-58.27498422
15.667,-32.7226198,-57.28195145
15.683,-33.43355207,-56.39714225
15.700,-33.51934322,-55.15213983
15.717,-34.13601266,-53.35674051
15.733,-34.87072063,-51.86370456
15.750,-35.64337738,-50.20317653
15.767,-36.2302665,-49.31202411
15.783,-36.5271424,-48.06504972
15.800,-36.9375317,-46.39399831
15.817,-38.05879591,-45.53926235
15.833,-38.72852916,-44.35942519
15.850,-39.15880021,-43.2225
15.867,-39.12952105,-42.29114211
15.883,-40.14003165,-41.24857595
15.900,-40.77037154,-40.36120907
15.917,-40.64544451,-39.60877995
15.933,-40.94225337,-38.89138912
15.950,-40.89382858,-37.99897318
15.967,-41.09538534,-37.40069824
15.983,-41.81579912,-36.03561479
16.000,-41.77318296,-35.3656015
16.017,-41.50267782,-34.7191318
16.033,-41.9183805,-33.67435535
16.050,-41.73316946,-32.45676778
16.067,-41.880862,-31.24089765
16.083,-41.4205443,-29.28709256
16.100,-41.01319908,-27.7701273
16.117,-40.58874165,-25.63015442
16.133,-39.77644935,-23.47919108
16.150,-39.67262104,-21.72514608
16.167,-39.17728992,-19.58152311
16.183,-37.53568296,-17.26506892
16.200,-36.93590025,-15.68991531
16.217,-36.76240542,-14.19802963
16.233,-34.96824749,-12.6450691
16.250,-34.35541562,-11.25374685
16.267,-33.36832534,-10.00290225
16.283,-32.5570929,-8.965099165
16.300,-31.60792988,-8.358274207
16.317,-30.78210702,-7.479400084
16.333,-29.36488294,-6.685754599
16.350,-28.24054393,-6.09916318
16.367,-26.85517835,-5.471448686
16.383,-25.26452871,-4.907599875
16.400,-23.98304837,-4.371799416
16.417,-22.49215768,-3.917489627
16.433,-20.70864666,-3.357254882
16.450,-19.56800583,-2.73091174
16.467,-18.57219558,-2.032162219
16.483,-17.65802005,-1.578884712
16.500,-16.09612249,-1.24007107
16.517,-15.25287416,-0.7936454849
16.533,-13.99993181,-0.5174622325
16.550,-13.15202321,-0.4129391468
16.567,-12.10010382,-0.2428467608
16.583,-10.86722165,-0.1869742268
16.600,-10.79047864,-0.1775780608
16.617,-9.444020396,-0.02618974042
16.633,-8.921607884,0.6505705394
16.650,-8.34594806,1.097825407
16.667,-7.167479123,0.9041179541
16.683,-6.187813808,1.145366109
16.700,-5.244992675,1.183094391
16.717,-4.606440979,0.9666963165
16.733,-3.598077324,0.8778814089
16.750,-2.572014925,0.6500310945
16.767,-1.578332989,0.2399906986
16.783,-0.3273079306,0.5163413879
16.800,1.050170666,0.8397858916
16.817,2.458839693,0.8102395272
16.833,3.713744297,0.7293913314
16.850,4.849641968,0.4415161893
16.867,6.201391196,0.08446843854
16.883,7.483319502,-0.2778112033
16.900,8.26119727,-0.8236662531
16.917,9.437188667,-1.060694271
16.933,10.65006229,-1.457080565
16.950,11.21794606,-2.201390041
16.967,11.85658113,-2.886972268
16.983,12.65259356,-3.853393971
17.000,12.99371112,-4.553862505
17.017,13.21558219,-5.648240971
17.033,14.53788462,-6.376512474
17.050,15.2846378,-7.374167361
17.067,15.67664528,-8.327669702
17.083,16.22609375,-9.85925
17.100,15.84930498,-10.84167012
17.117,16.28036603,-12.14656263
17.133,16.61374636,-13.18783236
17.150,17.23722803,-14.58125523
17.167,17.12472407,-16.25992815
17.183,17.14052873,-17.23226478
17.200,17.38411966,-18.47732787
17.217,17.39235708,-19.98681649
17.233,17.23061745,-20.9827728
17.250,17.72975645,-22.383597
17.267,17.17767076,-23.40773115
17.283,17.66831008,-24.96789359
17.300,17.79608691,-26.20749792
17.317,17.12700501,-27.78624687
17.333,17.20612234,-29.48939662
17.350,16.91987139,-31.48793915
17.367,17.12448529,-33.30888655
17.383,16.73296599,-35.5081864
17.400,16.8825691,-37.83228643
17.417,17.25701348,-39.94388163
17.433,18.20384535,-42.03045893
17.450,17.98858559,-43.82406576
17.467,18.46174718,-45.62357277
17.483,19.59733076,-47.35623172
17.500,19.97021399,-48.65782359
17.517,20.89379436,-49.85033925
17.533,21.56597454,-50.77571995
17.550,22.67186197,-51.77949333
17.567,23.52262922,-52.6110619
17.583,23.90821754,-53.07332538
17.600,24.67534261,-53.79935631
17.617,25.21532744,-54.5906289
17.633,25.98047753,-55.17567104
17.650,26.44405583,-56.30327792
17.667,26.58516307,-56.32336415
17.683,27.10447544,-56.98573064
17.700,27.70075978,-57.4761657
17.717,27.72756849,-58.02859589
17.733,28.16256232,-58.67890008
17.750,28.03783195,-59.44104772
17.767,28.78444364,-60.02217675
17.783,28.96237608,-60.80751239
17.800,29.62397727,-61.82547521
17.817,29.53297708,-62.74335502
17.833,29.07886082,-63.81762371
17.850,29.21920305,-64.37928336
17.867,28.73979047,-65.1990037
17.883,28.85369704,-65.97845023
17.900,28.02476823,-66.65288937
17.917,27.47201693,-67.45008258
17.933,27.34350495,-67.85421482
17.950,26.23747934,-68.48640496
17.967,26.18413839,-68.67134361
17.983,25.60558026,-69.2113312
18.000,24.77321134,-69.91263402
18.017,24.31280902,-70.32643696
18.033,24.24101837,-70.9916787
18.050,23.67788382,-71.70871337
18.067,23.25192308,-72.64385856
18.083,22.57081612,-73.60992769
18.100,22.16659938,-74.83793478
18.117,22.13503741,-76.19398379
18.133,21.44740468,-77.30583817
18.150,20.17232032,-78.42963135
18.167,18.91483499,-79.41838418
18.183,17.66006757,-80.55126299
18.200,16.61015038,-81.47894737
18.217,15.40426753,-82.36242696
18.233,13.83117168,-83.12509398
18.250,12.65597645,-83.64249166
18.267,10.50502513,-84.32057161
18.283,9.072255332,-84.70569322
18.300,7.328964942,-84.79244574
18.317,5.955118849,-85.07514595
18.333,4.875327443,-84.95967256
18.350,3.7495029,-84.73244615
18.367,3.233603491,-84.63023691
18.383,2.490986678,-84.43245212
18.400,1.823130987,-84.02816014
18.417,1.697116986,-83.66680891
18.433,0.95617194,-83.35278934
18.450,0.719508761,-82.98746871
18.467,0.1450229549,-82.42963272
18.483,-0.8622513469,-81.62236324
18.500,-1.082701496,-81.26246884
18.517,-1.275295766,-80.72710149
18.533,-1.967410714,-80.19222384
18.550,-2.839054726,-79.85544154
18.567,-3.116635572,-79.177301
18.583,-4.360173697,-78.58477047
18.600,-5.26424538,-77.57496407
18.617,-6.3902127,-76.98037916
18.633,-8.163239827,-75.87267263
18.650,-9.613588743,-75.30006163
18.667,-11.39501641,-74.40479902
18.683,-13.0042623,-73.69081967
18.700,-14.30525749,-73.16077657
18.717,-15.55139914,-72.59694034
18.733,-16.55431407,-72.16649013
18.750,-17.15095361,-71.86625258
18.767,-17.75556186,-71.63559278
18.783,-18.30551153,-71.33619288
18.800,-18.71024599,-71.03613112
18.817,-19.15252265,-70.5994028
18.833,-19.19686857,-70.35016968
18.850,-19.66213962,-70.25384061
18.867,-20.06422343,-69.82224559
18.883,-20.34,-69.58530738
18.900,-20.52354389,-69.34343724
18.917,-20.72226034,-68.79123822
18.933,-20.73279509,-68.59223586
18.950,-20.97064073,-67.94865353
18.967,-20.86881198,-67.16612603
18.983,-21.40803903,-66.10044919
19.000,-21.27526926,-64.66488194
19.017,-21.14191663,-63.42224348
19.033,-21.33458678,-62.34728306
19.050,-21.63059129,-60.65779046
19.067,-21.57881656,-58.93720882
19.083,-22.30123592,-57.21243742
19.100,-22.62846348,-55.05903652
19.117,-23.07043483,-54.15858548
19.133,-23.27569975,-52.4889313
19.150,-23.35818893,-51.03626374
19.167,-24.34148734,-49.74860759
19.183,-24.77103199,-47.98423777
19.200,-24.8788016,-46.01275274
19.217,-24.8414347,-43.2601036
19.233,-24.93441695,-41.20542156
19.250,-25.26502727,-38.83071518
19.267,-24.72971569,-36.56555287
19.283,-24.86310177,-35.50695735
19.300,-24.60704719,-34.23871173
19.317,-23.71487893,-33.09714316
19.333,-23.25072908,-32.62122781
19.350,-22.16097973,-32.48630701
19.367,-21.14093407,-32.51018597
19.383,-19.98547383,-32.89294534
19.400,-18.06813025,-32.79967437
19.417,-16.86468121,-32.93660864
19.433,-14.94332494,-33.66873426
19.450,-13.86915543,-34.2105834
19.467,-12.76952271,-34.71257359
19.483,-11.6875,-35.39821429
19.500,-9.677845912,-36.46737421
19.517,-9.041663162,-38.44043314
19.533,-7.227202155,-39.56253169
19.550,-6.695001049,-41.13913659
19.567,-5.754078947,-42.43031053
19.583,-5.023143876,-44.15247483
19.600,-3.366171842,-47.20642572
19.617,-2.965894803,-49.64588223
19.633,-2.355738731,-51.90406928
19.650,-1.813536432,-53.71403894
19.667,-1.575031043,-55.57158526
19.683,-1.378716495,-56.86288144
19.700,-1.42886326,-58.51677182
19.717,-0.8812033969,-59.91129867
19.733,-0.6365041494,-60.93208506
19.750,-0.5647661424,-61.65071399
19.767,-0.5023389095,-62.45280359
19.783,-0.3205715172,-62.97390967
19.800,-0.1150925926,-63.2032716
19.817,-0.07679159802,-63.9220243
19.833,0.4480635246,-63.6771209
19.850,1.15441358,-63.98799383
19.867,1.747116178,-63.8877889
19.883,2.50342219,-63.34268732
19.900,3.117040774,-63.30071046
19.917,3.786292819,-63.32115662
19.933,4.31068051,-62.78539268
19.950,4.693631882,-62.64675431
19.967,5.622668794,-62.43552388
19.983,6.59576087,-61.96225155
20.000,7.155811313,-61.86190132
20.017,7.635908433,-61.88782038
20.033,8.187116819,-62.04935791
20.050,8.938832094,-62.27777261
20.067,9.187965068,-62.37130529
20.083,9.739245868,-62.37880165
20.100,10.04229452,-62.9116594
20.117,10.67500515,-62.81809794
20.133,10.75215304,-63.17393123
20.150,10.89318603,-63.34599815
20.167,11.23949753,-63.20646623
20.183,11.27552599,-63.02756807
20.200,11.22657797,-62.81079827
20.217,11.27262371,-62.6608299
20.233,11.32968171,-62.4625309
20.250,11.20210396,-61.94022277
20.267,11.20870214,-61.48649135
20.283,11.05389141,-61.21805326
20.300,10.65413569,-60.84251859
20.317,10.49052436,-60.0038398
20.333,10.4623139,-59.6825062
20.350,10.36910083,-59.11885135
20.367,10.1428207,-58.46549875
20.383,9.933463705,-57.97614205
20.400,9.824984342,-57.17528706
20.417,9.857912652,-56.3337191
20.433,9.754781879,-55.67406669
20.450,9.752638191,-54.93844221
20.467,9.392177013,-54.39072987
20.483,9.103698659,-54.09294845
20.500,8.909934018,-53.9584468
20.517,9.188628291,-53.73461659
20.533,9.37504713,-53.60339862
20.550,9.200465676,-53.06896714
20.567,9.29195306,-52.75385583
20.583,9.674292453,-52.64272013
20.600,9.713161209,-52.03479219
20.617,9.627131336,-51.52636678
20.633,9.658221194,-51.25985071
20.650,9.89581931,-50.93022192
20.667,9.654657275,-50.61478133
20.683,9.488005051,-49.84769571
20.700,9.647529437,-48.91479184
20.717,10.01558564,-48.38435139
20.733,9.350193758,-47.45751466
20.750,9.693569485,-46.10165864
20.767,9.106798614,-45.03567304
20.783,9.007349246,-44.0004397
20.800,9.319660804,-42.7263505
20.817,9.542786252,-41.59054012
20.833,9.807291232,-40.49776096
20.850,10.17106336,-39.1157936
20.867,10.12085419,-37.87586045
20.883,10.32802048,-36.93285953
20.900,10.78620239,-35.43075031
20.917,11.06231116,-34.49926039
20.933,11.68060669,-33.84680962
20.950,11.81443992,-33.30777534
20.967,12.48507862,-33.17331761
20.983,12.48162196,-32.47210813
21.000,12.57362395,-32.32963235
21.017,13.17800314,-32.34536164
21.033,12.96082566,-31.51075241
21.050,13.3125,-31.27321429
21.067,13.55964256,-30.73840679
21.083,13.70767045,-30.30811237
21.100,14.17136995,-29.97282197
21.117,14.68534537,-29.63743663
21.133,14.94201096,-29.39452993
21.150,15.77807757,-29.20159148
21.167,16.14744318,-28.91701389
21.183,16.43793158,-28.61338421
21.200,17.59398615,-28.46703401
21.217,18.69443454,-28.1012222
21.233,18.89455747,-27.82459102
21.250,19.66334693,-27.00409348
21.267,20.82459068,-26.57777078
21.283,21.1875,-25.88675608
21.300,22.07231132,-25.27753145
21.317,22.81580682,-24.79176957
21.333,23.67406999,-24.36874212
21.350,24.60598739,-23.23859244
21.367,25.17007257,-22.84541965
21.383,26.02375786,-22.34237421
21.400,27.19834034,-21.84627101
21.417,27.75098019,-20.90881113
21.433,28.70064628,-20.28264502
21.450,29.68733257,-19.54145563
21.467,30.41196563,-18.50931475
21.483,30.7927362,-17.83930811
21.500,31.40204944,-16.9553035
21.517,31.88062186,-15.98112437
21.533,32.71435069,-14.75061167
21.550,32.9766468,-13.64471455
21.567,33.8130132,-12.21188207
21.583,34.2472199,-11.04371865
21.600,34.34884279,-9.567066305
21.617,34.29649123,-8.089129073
21.633,35.56867128,-7.012688917
21.650,35.63150878,-6.24371079
21.667,35.78806533,-5.547079146
21.683,36.20702441,-5.022418648
21.700,36.06039837,-4.343836261
21.717,36.3151096,-3.692552192
21.733,36.53937735,-3.084871715
21.750,36.58216292,-2.064965668
21.767,37.13732277,-1.070861134
21.783,36.95551624,-0.109377602
21.800,37.50001567,1.127993105
21.817,37.73696675,1.876835006
21.833,37.43361997,2.484909815
21.850,37.92010093,3.335828427
21.867,37.91297309,4.119890664
21.883,38.22656053,4.540305801
21.900,37.7354534,4.7427267
21.917,37.73901134,4.717821159
21.933,37.04165617,4.756958438
21.950,36.58819182,4.688789308
21.967,35.66680998,4.706753356
21.983,34.46027197,4.319058577
22.000,33.87334906,4.287248428
22.017,33.21687657,3.967096977
22.033,32.36910101,3.793503772
22.050,30.80930561,2.906069334
22.067,29.62715805,2.085175146
22.083,28.24882193,1.116805671
22.100,26.4764363,0.3810574521
22.117,25.37726846,-0.3129067584
22.133,23.48140474,-1.762216744
22.150,21.50072974,-2.749658757
22.167,19.93929916,-4.361610879
22.183,18.34715316,-5.675381321
22.200,16.47838162,-6.735134431
22.217,15.31475282,-7.949953066
22.233,13.55084165,-9.116084788
22.250,12.09032041,-9.988267316
22.267,10.34697379,-10.77354409
22.283,9.344457794,-11.95106038
22.300,8.053023013,-12.66640167
22.317,7.192902854,-13.34554658
22.333,5.412217337,-14.09660804
22.350,4.24459799,-15.45942211
22.367,2.427512563,-16.37151382
22.383,1.316179834,-17.55787422
22.400,-0.469259298,-18.8606822
22.417,-2.149764743,-20.00362296
22.433,-3.926101253,-21.58028706
22.450,-5.562940252,-23.00331761
22.467,-7.549650313,-24.0183977
22.483,-8.351199917,-25.52757721
22.500,-10.17709205,-27.14482218
22.517,-12.23044228,-28.8614335
22.533,-12.7834205,-30.10575314
22.550,-13.86850418,-31.57026151
22.567,-14.82770101,-32.87079146
22.583,-15.93498744,-34.1803706
22.600,-16.50086406,-35.58825408
22.617,-17.71786913,-37.46561451
22.633,-18.59209782,-39.36596669
22.650,-19.38567227,-40.4164916
22.667,-19.98643082,-41.69095912
22.683,-20.44464286,-42.94821429
22.700,-20.97393427,-44.13513755
22.717,-21.92430176,-45.27059534
22.733,-22.48229167,-45.97758838
22.750,-23.44440997,-47.00826146
22.767,-23.59775587,-48.01670512
22.783,-23.80012075,-49.21088303
22.800,-24.98147856,-50.4136034
22.817,-25.17132167,-51.86828626
22.833,-25.14631113,-53.27244941
22.850,-25.38237636,-54.35579422
22.867,-25.74059623,-55.73287657
22.883,-25.94830042,-56.7825
22.900,-26.2344892,-57.91719269
22.917,-26.39964256,-59.13709594
22.933,-26.98950745,-60.10725373
22.950,-27.38318575,-61.00045305
22.967,-26.96781301,-61.7648785
22.983,-27.47732054,-62.73737624
23.000,-27.55074257,-63.19538985
23.017,-27.40646409,-63.75137742
23.033,-27.55422158,-64.38626442
23.050,-27.22510816,-64.83706737
23.067,-26.99942784,-65.02684021
23.083,-27.06205725,-65.32870675
23.100,-26.97956513,-65.48387263
23.117,-26.66327608,-65.54444329
23.133,-26.63671488,-65.6707438
23.150,-26.48743804,-65.61736369
23.167,-26.21712159,-65.4832196
23.183,-25.88145378,-65.19943768
23.200,-25.60010331,-65.4851343
23.217,-25.26714611,-65.21821192
23.233,-24.88587339,-65.02709801
23.250,-24.63988834,-64.9469603
23.267,-24.28845199,-64.93056705
23.283,-24.08840947,-64.53297334
23.300,-23.6009106,-64.35878518
23.317,-23.34916804,-63.83927759
23.333,-23.12675457,-63.8511005
23.350,-23.06616005,-63.56950993
23.367,-22.84030083,-63.31985477
23.383,-22.43722119,-62.9358891
23.400,-21.62930803,-62.81563405
23.417,-21.39779777,-62.79841811
23.433,-20.79877066,-62.82356405
23.450,-20.17915294,-62.78792198
23.467,-19.57770396,-63.26917491
23.483,-19.06174587,-63.68507231
23.500,-18.5099014,-64.03952342
23.517,-17.47837531,-64.57026218
23.533,-16.40153545,-64.9528751
23.550,-15.5119028,-65.10182249
23.567,-14.11335532,-65.29173537
23.583,-13.07232069,-65.6795033
23.600,-11.25825123,-66.13352833
23.617,-9.834066612,-66.44790296
23.633,-8.309404566,-66.78028075
23.650,-7.248355263,-66.62562706
23.667,-6.374613083,-66.6894707
23.683,-4.681711721,-66.28723174
23.700,-3.842419554,-66.09730817
23.717,-2.641876548,-65.62351363
23.733,-1.565045342,-65.28474856
23.750,-0.760128866,-65.10722165
23.767,-0.1185802469,-64.99243827
23.783,0.3912613355,-65.04719703
23.800,0.9730555556,-64.94361111
23.817,1.890095404,-65.16221276
23.833,2.853968417,-65.46746308
23.850,3.385828548,-65.93675144
23.867,4.254959827,-66.63193758
23.883,5.32609613,-66.97483018
23.900,5.83946038,-67.52193046
23.917,6.248516949,-68.25720856
23.933,6.368476917,-68.80260717
23.950,6.556460559,-69.22758833
23.967,6.581203704,-69.84725309
23.983,6.101441516,-70.44232908
24.000,5.817407407,-70.80635802
24.017,6.029616653,-71.42615416
24.033,5.622098765,-71.81777778
24.050,5.344141424,-72.04443819
24.067,4.954187192,-72.61502463
24.083,4.658812654,-72.94628184
24.100,4.104750618,-73.2776587
24.117,4.772652703,-73.35614424
24.133,4.219967935,-73.65395635
24.150,4.296887881,-73.58507832
24.167,4.223526381,-73.7143343
24.183,4.090958213,-73.67737238
24.200,4.439783951,-73.62438272
24.217,4.575107803,-73.36356776
24.233,4.927487664,-73.06899671
24.250,4.996194307,-72.81367574
24.267,5.339145413,-72.38960819
24.283,5.359395492,-71.80131148
24.300,5.738389571,-71.39624233
24.317,5.687079573,-71.02244668
24.333,6.232438272,-70.76101852
24.350,6.495641447,-70.21147204
24.367,6.789075371,-69.81752471
24.383,7.343136851,-69.38251237
24.400,7.825226711,-69.0401587
24.417,8.029774413,-68.60838999
24.433,8.150914885,-68.08226768
24.450,8.286200495,-67.52379332
24.467,8.241519326,-67.19713199
24.483,8.338981481,-66.53746914
24.500,9.296680733,-65.99090675
24.517,9.128266694,-65.56422094
24.533,9.150340628,-64.87119116
24.550,9.42369403,-64.3074005
24.567,10.10969101,-63.49901685
24.583,10.35344308,-62.31255193
24.600,10.5258583,-61.50635144
24.617,11.39126198,-60.57381722
24.633,11.51598764,-59.07824152
24.650,11.89943967,-58.07700566
24.667,13.06161728,-56.6514029
24.683,13.07571429,-55.55042017
24.700,13.30717437,-54.62457983
24.717,13.68229386,-53.34044489
24.733,14.25373418,-52.38765823
24.750,14.82857368,-51.65824737
24.767,15.27495795,-50.76090202
24.783,15.42236345,-49.93840336
24.800,15.89461595,-49.06382901
24.817,15.98305369,-48.29399119
24.833,16.2490869,-47.65853275
24.850,17.02496841,-47.34790438
24.867,17.08646487,-46.24032309
24.883,17.20030897,-45.74263196
24.900,17.80176773,-45.36774549
24.917,18.1488247,-44.50880171
24.933,18.36014092,-43.61882568
24.950,18.62734375,-43.095375
24.967,18.78524906,-41.95990517
24.983,18.93032147,-40.94486579
25.000,19.24914441,-40.13598706
25.017,19.74253552,-39.09018491
25.033,19.70047111,-38.30785176
25.050,20.3739,-37.33103684
25.067,20.74631612,-36.13082494
25.083,21.62812893,-35.12416667
25.100,21.52763378,-33.65198579
25.117,21.481574,-32.75559156
25.133,22.09654633,-31.76710142
25.150,22.32031445,-30.47517123
25.167,22.44605865,-29.25708195
25.183,21.87210025,-28.01594863
25.200,22.13776993,-27.04045889
25.217,22.02058793,-25.73257466
25.233,21.71431477,-25.21109199
25.250,21.47754591,-24.15516486
25.267,20.53639353,-23.38498434
25.283,20.21356561,-22.55454973
25.300,20.01130503,-21.79514151
25.317,18.73365063,-20.58467573
25.333,18.3260408,-19.60328893
25.350,17.98418335,-18.1645025
25.367,17.03684128,-16.5406054
25.383,16.79109375,-15.26559375
25.400,16.17650208,-13.9106289
25.417,15.93583682,-12.52456067
25.433,15.08804144,-11.35000521
25.450,14.82859159,-9.958390841
25.467,14.70807716,-8.38815872
25.483,13.50868998,-7.036550104
25.500,13.3269375,-6.20440625
25.517,12.40805138,-5.012781955
25.533,11.36872903,-4.209060403
25.550,10.81612091,-3.618419395
25.567,10.32757538,-3.172801508
25.583,9.799884744,-2.703049036
25.600,9.047249684,-2.636627051
25.617,7.592632242,-2.75384131
25.633,6.861901261,-2.809569328
25.650,5.598474843,-3.295833333
25.667,4.44351425,-4.020829841
25.683,3.176794684,-4.656106111
25.700,2.420420483,-5.638238968
25.717,1.74090625,-6.285625
25.733,0.6104123173,-7.110861169
25.750,-0.6093945394,-8.377850146
25.767,-1.904672557,-9.428217256
25.783,-3.710925693,-10.3927267
25.800,-4.625314861,-11.897733
25.817,-5.963034143,-13.23087034
25.833,-7.172380803,-14.5592064
25.850,-8.574122807,-16.01187343
25.867,-9.553347564,-17.10001562
25.883,-10.40563256,-18.56268758
25.900,-12.57443609,-19.56613409
25.917,-14.2450625,-20.76375
25.933,-14.96449917,-22.17230841
25.950,-16.05500314,-23.00230552
25.967,-18.19297629,-24.2495961
25.983,-19.07498424,-24.83541929
26.000,-20.128125,-25.63118708
26.017,-21.2548463,-26.42278858
26.033,-22.92029344,-27.43411338
26.050,-24.74429142,-28.05873633
26.067,-25.44996843,-28.98478535
26.083,-26.43256745,-29.75539629
26.100,-28.15956192,-30.29080666
26.117,-28.88429245,-30.73564465
26.133,-29.69806441,-31.28068086
26.150,-31.11791139,-32.08699367
26.167,-32.24029764,-32.13333509
26.183,-32.95853108,-32.64174192
26.200,-33.68465456,-33.35006825
26.217,-34.74107143,-33.75892857
26.233,-35.66502951,-34.20727234
26.250,-36.09045051,-35.01852792
26.267,-36.64338359,-35.2457771
26.283,-37.02972716,-35.94704949
26.300,-37.78823591,-36.71906013
26.317,-38.07305133,-37.39992079
26.333,-38.57110465,-38.64277484
26.350,-38.47006329,-39.96481013
